,TP,TN,FP,FN,Class
1696,51.0,858.0,1496.0,14.0,PlantIndoors
1697,51.0,759.0,1595.0,14.0,PlantIndoors
1698,57.0,710.0,1644.0,8.0,PlantIndoors
1699,8.0,2077.0,277.0,57.0,PlantIndoors
1700,58.0,787.0,1567.0,7.0,PlantIndoors
1701,52.0,733.0,1621.0,13.0,PlantIndoors
1702,27.0,1927.0,427.0,38.0,PlantIndoors
1703,56.0,711.0,1643.0,9.0,PlantIndoors
1704,56.0,731.0,1623.0,9.0,PlantIndoors
1705,46.0,1512.0,842.0,19.0,PlantIndoors
1706,56.0,789.0,1565.0,9.0,PlantIndoors
1707,52.0,792.0,1562.0,13.0,PlantIndoors
1708,39.0,1144.0,1210.0,26.0,PlantIndoors
1709,55.0,697.0,1657.0,10.0,PlantIndoors
1710,52.0,746.0,1608.0,13.0,PlantIndoors
1711,45.0,647.0,1707.0,20.0,PlantIndoors
1712,47.0,861.0,1493.0,18.0,PlantIndoors
1713,56.0,746.0,1608.0,9.0,PlantIndoors
1714,51.0,843.0,1511.0,14.0,PlantIndoors
1715,56.0,784.0,1570.0,9.0,PlantIndoors
1716,56.0,698.0,1656.0,9.0,PlantIndoors
1717,52.0,762.0,1592.0,13.0,PlantIndoors
1718,51.0,818.0,1536.0,14.0,PlantIndoors
1719,47.0,726.0,1628.0,18.0,PlantIndoors
1720,52.0,709.0,1645.0,13.0,PlantIndoors
1721,56.0,638.0,1716.0,9.0,PlantIndoors
1722,52.0,807.0,1547.0,13.0,PlantIndoors
1723,56.0,698.0,1656.0,9.0,PlantIndoors
1724,51.0,802.0,1552.0,14.0,PlantIndoors
1725,50.0,709.0,1645.0,15.0,PlantIndoors
1726,25.0,818.0,1574.0,2.0,PlantWildNonTree
1727,0,2363.0,29,27.0,PlantWildNonTree
1728,25.0,817.0,1575.0,2.0,PlantWildNonTree
1729,25.0,824.0,1568.0,2.0,PlantWildNonTree
1730,23.0,872.0,1520.0,4.0,PlantWildNonTree
1731,23.0,873.0,1519.0,4.0,PlantWildNonTree
1732,10.0,1726.0,666.0,17.0,PlantWildNonTree
1733,23.0,895.0,1497.0,4.0,PlantWildNonTree
1734,24.0,850.0,1542.0,3.0,PlantWildNonTree
1735,25.0,800.0,1592.0,2.0,PlantWildNonTree
1736,7.0,1768.0,624.0,20.0,PlantWildNonTree
1737,24.0,1067.0,1325.0,3.0,PlantWildNonTree
1738,23.0,939.0,1453.0,4.0,PlantWildNonTree
1739,23.0,897.0,1495.0,4.0,PlantWildNonTree
1740,25.0,791.0,1601.0,2.0,PlantWildNonTree
1741,23.0,988.0,1404.0,4.0,PlantWildNonTree
1742,24.0,858.0,1534.0,3.0,PlantWildNonTree
1743,24.0,877.0,1515.0,3.0,PlantWildNonTree
1744,23.0,916.0,1476.0,4.0,PlantWildNonTree
1745,23.0,811.0,1581.0,4.0,PlantWildNonTree
1746,23.0,902.0,1490.0,4.0,PlantWildNonTree
1747,25.0,761.0,1631.0,2.0,PlantWildNonTree
1748,23.0,851.0,1541.0,4.0,PlantWildNonTree
1749,24.0,814.0,1578.0,3.0,PlantWildNonTree
1750,23.0,826.0,1566.0,4.0,PlantWildNonTree
1751,23.0,890.0,1502.0,4.0,PlantWildNonTree
1752,23.0,924.0,1468.0,4.0,PlantWildNonTree
1753,53.0,857.0,1506.0,3.0,Quadruped
1754,53.0,618.0,1745.0,3.0,Quadruped
1755,54.0,599.0,1764.0,2.0,Quadruped
1756,53.0,671.0,1692.0,3.0,Quadruped
1757,53.0,669.0,1694.0,3.0,Quadruped
1758,54.0,591.0,1772.0,2.0,Quadruped
1759,53.0,664.0,1699.0,3.0,Quadruped
1760,54.0,643.0,1720.0,2.0,Quadruped
1761,53.0,693.0,1670.0,3.0,Quadruped
1762,53.0,696.0,1667.0,3.0,Quadruped
1763,53.0,650.0,1713.0,3.0,Quadruped
1764,54.0,580.0,1783.0,2.0,Quadruped
1765,54.0,607.0,1756.0,2.0,Quadruped
1766,55.0,617.0,1746.0,1.0,Quadruped
1767,53.0,664.0,1699.0,3.0,Quadruped
1768,53.0,617.0,1746.0,3.0,Quadruped
1769,54.0,649.0,1714.0,2.0,Quadruped
1770,54.0,660.0,1703.0,2.0,Quadruped
1771,52.0,705.0,1658.0,4.0,Quadruped
1772,54.0,681.0,1682.0,2.0,Quadruped
1773,53.0,782.0,1581.0,3.0,Quadruped
1774,53.0,676.0,1687.0,3.0,Quadruped
1775,49.0,1371.0,992.0,7.0,Quadruped
1776,54.0,675.0,1688.0,2.0,Quadruped
1777,54.0,597.0,1766.0,2.0,Quadruped
1778,54.0,603.0,1760.0,2.0,Quadruped
1779,51.0,794.0,1569.0,5.0,Quadruped
1780,54.0,591.0,1772.0,2.0,Quadruped
1781,53.0,672.0,1691.0,3.0,Quadruped
1782,6.0,2056.0,307.0,50.0,Quadruped
1783,44.0,1611.0,752.0,12.0,Quadruped
1784,53.0,624.0,1739.0,3.0,Quadruped
1785,51.0,1203.0,1160.0,5.0,Quadruped
1786,52.0,789.0,1574.0,4.0,Quadruped
1787,52.0,724.0,1639.0,4.0,Quadruped
1788,52.0,759.0,1604.0,4.0,Quadruped
1789,50.0,833.0,1530.0,6.0,Quadruped
1790,53.0,697.0,1666.0,3.0,Quadruped
1791,54.0,564.0,1799.0,2.0,Quadruped
1792,50.0,792.0,1571.0,6.0,Quadruped
1793,54.0,598.0,1765.0,2.0,Quadruped
1794,53.0,642.0,1721.0,3.0,Quadruped
1795,55.0,600.0,1763.0,1.0,Quadruped
1796,52.0,708.0,1655.0,4.0,Quadruped
1797,24.0,1638.0,725.0,32.0,Quadruped
1798,54.0,633.0,1730.0,2.0,Quadruped
1799,52.0,709.0,1654.0,4.0,Quadruped
1800,55.0,602.0,1761.0,1.0,Quadruped
1801,54.0,648.0,1715.0,2.0,Quadruped
1802,54.0,681.0,1682.0,2.0,Quadruped
1803,53.0,674.0,1689.0,3.0,Quadruped
1804,53.0,696.0,1667.0,3.0,Quadruped
1805,53.0,686.0,1677.0,3.0,Quadruped
1806,53.0,688.0,1675.0,3.0,Quadruped
1807,53.0,677.0,1686.0,3.0,Quadruped
1808,55.0,618.0,1745.0,1.0,Quadruped
1809,46.0,2025.0,332.0,16.0,RectangleTable
1810,32.0,2190.0,167.0,30.0,RectangleTable
1811,46.0,711.0,1646.0,16.0,RectangleTable
1812,17.0,2298.0,59.0,45.0,RectangleTable
1813,49.0,842.0,1515.0,13.0,RectangleTable
1814,37.0,2134.0,223.0,25.0,RectangleTable
1815,43.0,2062.0,295.0,19.0,RectangleTable
1816,41.0,1176.0,1181.0,21.0,RectangleTable
1817,20.0,960.0,1397.0,42.0,RectangleTable
1818,37.0,544.0,1813.0,25.0,RectangleTable
1819,48.0,711.0,1646.0,14.0,RectangleTable
1820,4.0,2330.0,27.0,58.0,RectangleTable
1821,50.0,1826.0,531.0,12.0,RectangleTable
1822,9.0,2332.0,25.0,53.0,RectangleTable
1823,19.0,1887.0,470.0,43.0,RectangleTable
1824,47.0,1961.0,396.0,15.0,RectangleTable
1825,44.0,792.0,1565.0,18.0,RectangleTable
1826,28.0,670.0,1687.0,34.0,RectangleTable
1827,49.0,1924.0,433.0,13.0,RectangleTable
1828,43.0,2082.0,275.0,19.0,RectangleTable
1829,38.0,2164.0,193.0,24.0,RectangleTable
1830,49.0,1341.0,1016.0,13.0,RectangleTable
1831,30.0,2209.0,148.0,32.0,RectangleTable
1832,50.0,1623.0,734.0,12.0,RectangleTable
1833,11.0,2256.0,101.0,51.0,RectangleTable
1834,48.0,1305.0,1052.0,14.0,RectangleTable
1835,47.0,652.0,1705.0,15.0,RectangleTable
1836,37.0,575.0,1782.0,25.0,RectangleTable
1837,12.0,2320.0,37.0,50.0,RectangleTable
1838,22.0,743.0,1614.0,40.0,RectangleTable
1839,2.0,2350.0,7.0,60.0,RectangleTable
1840,35.0,633.0,1724.0,27.0,RectangleTable
1841,48.0,1122.0,1235.0,14.0,RectangleTable
1842,37.0,2161.0,196.0,25.0,RectangleTable
1843,42.0,2059.0,298.0,20.0,RectangleTable
1844,35.0,761.0,1596.0,27.0,RectangleTable
1845,34.0,652.0,1705.0,28.0,RectangleTable
1846,40.0,2126.0,231.0,22.0,RectangleTable
1847,50.0,1657.0,700.0,12.0,RectangleTable
1848,49.0,1200.0,1157.0,13.0,RectangleTable
1849,45.0,1116.0,1241.0,17.0,RectangleTable
1850,20.0,2292.0,65.0,42.0,RectangleTable
1851,34.0,631.0,1726.0,28.0,RectangleTable
1852,49.0,1760.0,597.0,13.0,RectangleTable
1853,42.0,2101.0,256.0,20.0,RectangleTable
1854,49.0,1800.0,557.0,13.0,RectangleTable
1855,47.0,1062.0,1295.0,15.0,RectangleTable
1856,13.0,2297.0,60.0,49.0,RectangleTable
1857,50.0,1876.0,481.0,12.0,RectangleTable
1858,48.0,723.0,1634.0,14.0,RectangleTable
1859,42.0,778.0,1579.0,20.0,RectangleTable
1860,49.0,1045.0,1312.0,13.0,RectangleTable
1861,38.0,724.0,1633.0,24.0,RectangleTable
1862,47.0,1062.0,1295.0,15.0,RectangleTable
1863,42.0,2065.0,292.0,20.0,RectangleTable
1864,41.0,2069.0,288.0,21.0,RectangleTable
1865,42.0,2095.0,262.0,20.0,RectangleTable
1866,37.0,657.0,1700.0,25.0,RectangleTable
1867,42.0,2103.0,254.0,20.0,RectangleTable
1868,44.0,2059.0,298.0,18.0,RectangleTable
1869,49.0,1885.0,472.0,13.0,RectangleTable
1870,27.0,2250.0,107.0,35.0,RectangleTable
1871,19.0,755.0,1644.0,1.0,Rocket
1872,19.0,777.0,1622.0,1.0,Rocket
1873,19.0,773.0,1626.0,1.0,Rocket
1874,15.0,1577.0,822.0,5.0,Rocket
1875,15.0,1712.0,687.0,5.0,Rocket
1876,15.0,1592.0,807.0,5.0,Rocket
1877,19.0,708.0,1691.0,1.0,Rocket
1878,17.0,1009.0,1390.0,3.0,Rocket
1879,15.0,1662.0,737.0,5.0,Rocket
1880,12.0,983.0,1416.0,8.0,Rocket
1881,14.0,1694.0,705.0,6.0,Rocket
1882,19.0,693.0,1706.0,1.0,Rocket
1883,19.0,655.0,1744.0,1.0,Rocket
1884,18.0,832.0,1567.0,2.0,Rocket
1885,13.0,826.0,1573.0,7.0,Rocket
1886,19.0,757.0,1642.0,1.0,Rocket
1887,19.0,837.0,1562.0,1.0,Rocket
1888,15.0,1587.0,812.0,5.0,Rocket
1889,13.0,855.0,1544.0,7.0,Rocket
1890,12.0,880.0,1519.0,8.0,Rocket
1891,19.0,2062.0,320.0,18.0,RoundTable
1892,20.0,1900.0,482.0,17.0,RoundTable
1893,13.0,2212.0,170.0,24.0,RoundTable
1894,20.0,705.0,1677.0,17.0,RoundTable
1895,19.0,738.0,1644.0,18.0,RoundTable
1896,19.0,1942.0,440.0,18.0,RoundTable
1897,3.0,2074.0,308.0,34.0,RoundTable
1898,19.0,715.0,1667.0,18.0,RoundTable
1899,28.0,674.0,1708.0,9.0,RoundTable
1900,25.0,1717.0,665.0,12.0,RoundTable
1901,19.0,2015.0,367.0,18.0,RoundTable
1902,21.0,682.0,1700.0,16.0,RoundTable
1903,24.0,629.0,1753.0,13.0,RoundTable
1904,20.0,777.0,1605.0,17.0,RoundTable
1905,32.0,909.0,1473.0,5.0,RoundTable
1906,30.0,981.0,1401.0,7.0,RoundTable
1907,28.0,876.0,1506.0,9.0,RoundTable
1908,16.0,2153.0,229.0,21.0,RoundTable
1909,25.0,1829.0,553.0,12.0,RoundTable
1910,17.0,2095.0,287.0,20.0,RoundTable
1911,24.0,626.0,1756.0,13.0,RoundTable
1912,25.0,620.0,1762.0,12.0,RoundTable
1913,19.0,738.0,1644.0,18.0,RoundTable
1914,4.0,2071.0,311.0,33.0,RoundTable
1915,24.0,642.0,1740.0,13.0,RoundTable
1916,33.0,894.0,1488.0,4.0,RoundTable
1917,20.0,690.0,1692.0,17.0,RoundTable
1918,17.0,2139.0,243.0,20.0,RoundTable
1919,24.0,646.0,1736.0,13.0,RoundTable
1920,24.0,1781.0,601.0,13.0,RoundTable
1921,15.0,2152.0,230.0,22.0,RoundTable
1922,31.0,824.0,1558.0,6.0,RoundTable
1923,19.0,739.0,1643.0,18.0,RoundTable
1924,19.0,2031.0,351.0,18.0,RoundTable
1925,17.0,2052.0,330.0,20.0,RoundTable
1926,17.0,1842.0,540.0,20.0,RoundTable
1927,27.0,1661.0,721.0,10.0,RoundTable
1928,30.0,2006.0,370.0,13.0,Shelf
1929,12.0,2342.0,34.0,31.0,Shelf
1930,13.0,1842.0,534.0,30.0,Shelf
1931,22.0,1398.0,978.0,21.0,Shelf
1932,16.0,2324.0,52.0,27.0,Shelf
1933,7.0,1901.0,475.0,36.0,Shelf
1934,33.0,2102.0,274.0,10.0,Shelf
1935,27.0,1941.0,435.0,16.0,Shelf
1936,20.0,921.0,1455.0,23.0,Shelf
1937,20.0,2284.0,92.0,23.0,Shelf
1938,20.0,1996.0,380.0,23.0,Shelf
1939,0,2362.0,14,43.0,Shelf
1940,22.0,2055.0,321.0,21.0,Shelf
1941,20.0,2294.0,82.0,23.0,Shelf
1942,13.0,2335.0,41.0,30.0,Shelf
1943,20.0,2301.0,75.0,23.0,Shelf
1944,23.0,2081.0,295.0,20.0,Shelf
1945,24.0,1035.0,1341.0,19.0,Shelf
1946,22.0,752.0,1624.0,21.0,Shelf
1947,31.0,1999.0,377.0,12.0,Shelf
1948,22.0,2267.0,109.0,21.0,Shelf
1949,16.0,2172.0,204.0,27.0,Shelf
1950,22.0,804.0,1572.0,21.0,Shelf
1951,16.0,2227.0,149.0,27.0,Shelf
1952,26.0,1092.0,1284.0,17.0,Shelf
1953,20.0,2271.0,105.0,23.0,Shelf
1954,13.0,609.0,1767.0,30.0,Shelf
1955,21.0,1247.0,1129.0,22.0,Shelf
1956,26.0,1968.0,408.0,17.0,Shelf
1957,27.0,1882.0,494.0,16.0,Shelf
1958,0,2360.0,16,43.0,Shelf
1959,17.0,2293.0,83.0,26.0,Shelf
1960,9.0,2232.0,144.0,34.0,Shelf
1961,0,2359.0,17,43.0,Shelf
1962,8.0,2339.0,37.0,35.0,Shelf
1963,23.0,2012.0,364.0,20.0,Shelf
1964,10.0,2289.0,87.0,33.0,Shelf
1965,4.0,2341.0,35.0,39.0,Shelf
1966,23.0,1574.0,802.0,20.0,Shelf
1967,21.0,899.0,1477.0,22.0,Shelf
1968,24.0,2109.0,267.0,19.0,Shelf
1969,8.0,2335.0,41.0,35.0,Shelf
1970,13.0,738.0,1638.0,30.0,Shelf
1971,59.0,667.0,1691.0,2.0,Ship
1972,59.0,755.0,1603.0,2.0,Ship
1973,57.0,873.0,1485.0,4.0,Ship
1974,57.0,831.0,1527.0,4.0,Ship
1975,54.0,1193.0,1165.0,7.0,Ship
1976,58.0,825.0,1533.0,3.0,Ship
1977,59.0,667.0,1691.0,2.0,Ship
1978,58.0,765.0,1593.0,3.0,Ship
1979,59.0,798.0,1560.0,2.0,Ship
1980,59.0,730.0,1628.0,2.0,Ship
1981,59.0,681.0,1677.0,2.0,Ship
1982,58.0,812.0,1546.0,3.0,Ship
1983,59.0,733.0,1625.0,2.0,Ship
1984,59.0,666.0,1692.0,2.0,Ship
1985,59.0,695.0,1663.0,2.0,Ship
1986,54.0,1247.0,1111.0,7.0,Ship
1987,59.0,660.0,1698.0,2.0,Ship
1988,59.0,636.0,1722.0,2.0,Ship
1989,58.0,811.0,1547.0,3.0,Ship
1990,59.0,738.0,1620.0,2.0,Ship
1991,59.0,823.0,1535.0,2.0,Ship
1992,59.0,805.0,1553.0,2.0,Ship
1993,59.0,816.0,1542.0,2.0,Ship
1994,59.0,821.0,1537.0,2.0,Ship
1995,59.0,797.0,1561.0,2.0,Ship
1996,59.0,791.0,1567.0,2.0,Ship
1997,59.0,773.0,1585.0,2.0,Ship
1998,59.0,646.0,1712.0,2.0,Ship
1999,59.0,702.0,1656.0,2.0,Ship
2000,58.0,819.0,1539.0,3.0,Ship
2001,59.0,820.0,1538.0,2.0,Ship
2002,50.0,1427.0,931.0,11.0,Ship
2003,59.0,777.0,1581.0,2.0,Ship
2004,59.0,719.0,1639.0,2.0,Ship
2005,59.0,683.0,1675.0,2.0,Ship
2006,54.0,949.0,1409.0,7.0,Ship
2007,59.0,676.0,1682.0,2.0,Ship
2008,54.0,1189.0,1169.0,7.0,Ship
2009,58.0,846.0,1512.0,3.0,Ship
2010,58.0,809.0,1549.0,3.0,Ship
2011,2.0,1938.0,420.0,59.0,Ship
2012,51.0,752.0,1606.0,10.0,Ship
2013,58.0,814.0,1544.0,3.0,Ship
2014,59.0,782.0,1576.0,2.0,Ship
2015,59.0,659.0,1699.0,2.0,Ship
2016,59.0,715.0,1643.0,2.0,Ship
2017,58.0,728.0,1630.0,3.0,Ship
2018,59.0,591.0,1767.0,2.0,Ship
2019,41.0,827.0,1531.0,20.0,Ship
2020,52.0,840.0,1518.0,9.0,Ship
2021,52.0,848.0,1510.0,9.0,Ship
2022,52.0,853.0,1505.0,9.0,Ship
2023,54.0,1297.0,1061.0,7.0,Ship
2024,59.0,798.0,1560.0,2.0,Ship
2025,57.0,888.0,1470.0,4.0,Ship
2026,58.0,789.0,1569.0,3.0,Ship
2027,59.0,772.0,1586.0,2.0,Ship
2028,58.0,822.0,1536.0,3.0,Ship
2029,58.0,842.0,1516.0,3.0,Ship
2030,54.0,1184.0,1174.0,7.0,Ship
2031,59.0,647.0,1711.0,2.0,Ship
2032,10.0,781.0,1624.0,4.0,Sign
2033,10.0,856.0,1549.0,4.0,Sign
2034,10.0,776.0,1629.0,4.0,Sign
2035,10.0,829.0,1576.0,4.0,Sign
2036,10.0,667.0,1738.0,4.0,Sign
2037,10.0,1010.0,1395.0,4.0,Sign
2038,10.0,1052.0,1353.0,4.0,Sign
2039,8.0,1028.0,1377.0,6.0,Sign
2040,10.0,798.0,1607.0,4.0,Sign
2041,0,2393.0,12,14.0,Sign
2042,9.0,764.0,1641.0,5.0,Sign
2043,0,2233.0,172,14.0,Sign
2044,0,2221.0,184,14.0,Sign
2045,9.0,720.0,1685.0,5.0,Sign
2046,0,2386.0,13,20.0,Skyscraper
2047,0,2390.0,9,20.0,Skyscraper
2048,9.0,2148.0,251.0,11.0,Skyscraper
2049,6.0,785.0,1614.0,14.0,Skyscraper
2050,8.0,663.0,1736.0,12.0,Skyscraper
2051,5.0,2306.0,93.0,15.0,Skyscraper
2052,9.0,688.0,1711.0,11.0,Skyscraper
2053,8.0,2004.0,395.0,12.0,Skyscraper
2054,9.0,742.0,1657.0,11.0,Skyscraper
2055,6.0,955.0,1444.0,14.0,Skyscraper
2056,10.0,1058.0,1341.0,10.0,Skyscraper
2057,6.0,2108.0,291.0,14.0,Skyscraper
2058,9.0,761.0,1638.0,11.0,Skyscraper
2059,0,2371.0,28,20.0,Skyscraper
2060,6.0,2158.0,241.0,14.0,Skyscraper
2061,0,2394.0,5,20.0,Skyscraper
2062,6.0,1977.0,422.0,14.0,Skyscraper
2063,5.0,2319.0,80.0,15.0,Skyscraper
2064,8.0,1561.0,838.0,12.0,Skyscraper
2065,10.0,1136.0,1263.0,10.0,Skyscraper
2066,13.0,1553.0,846.0,7.0,Spoon
2067,16.0,749.0,1650.0,4.0,Spoon
2068,15.0,935.0,1464.0,5.0,Spoon
2069,3.0,2316.0,83.0,17.0,Spoon
2070,12.0,1144.0,1255.0,8.0,Spoon
2071,16.0,720.0,1679.0,4.0,Spoon
2072,15.0,855.0,1544.0,5.0,Spoon
2073,16.0,798.0,1601.0,4.0,Spoon
2074,16.0,767.0,1632.0,4.0,Spoon
2075,15.0,885.0,1514.0,5.0,Spoon
2076,12.0,1359.0,1040.0,8.0,Spoon
2077,3.0,2359.0,40.0,17.0,Spoon
2078,16.0,837.0,1562.0,4.0,Spoon
2079,14.0,612.0,1787.0,6.0,Spoon
2080,16.0,823.0,1576.0,4.0,Spoon
2081,15.0,933.0,1466.0,5.0,Spoon
2082,15.0,912.0,1487.0,5.0,Spoon
2083,5.0,2245.0,154.0,15.0,Spoon
2084,16.0,796.0,1603.0,4.0,Spoon
2085,15.0,996.0,1403.0,5.0,Spoon
2086,25.0,716.0,1673.0,5.0,Starship
2087,27.0,645.0,1744.0,3.0,Starship
2088,25.0,726.0,1663.0,5.0,Starship
2089,28.0,582.0,1807.0,2.0,Starship
2090,27.0,659.0,1730.0,3.0,Starship
2091,24.0,794.0,1595.0,6.0,Starship
2092,25.0,689.0,1700.0,5.0,Starship
2093,25.0,724.0,1665.0,5.0,Starship
2094,26.0,571.0,1818.0,4.0,Starship
2095,26.0,638.0,1751.0,4.0,Starship
2096,25.0,787.0,1602.0,5.0,Starship
2097,25.0,753.0,1636.0,5.0,Starship
2098,24.0,797.0,1592.0,6.0,Starship
2099,25.0,726.0,1663.0,5.0,Starship
2100,24.0,777.0,1612.0,6.0,Starship
2101,25.0,728.0,1661.0,5.0,Starship
2102,25.0,778.0,1611.0,5.0,Starship
2103,28.0,621.0,1768.0,2.0,Starship
2104,25.0,712.0,1677.0,5.0,Starship
2105,28.0,675.0,1714.0,2.0,Starship
2106,28.0,661.0,1728.0,2.0,Starship
2107,26.0,904.0,1485.0,4.0,Starship
2108,24.0,857.0,1532.0,6.0,Starship
2109,29.0,817.0,1572.0,1.0,Starship
2110,29.0,672.0,1717.0,1.0,Starship
2111,23.0,1400.0,989.0,7.0,Starship
2112,5.0,1992.0,397.0,25.0,Starship
2113,11.0,1871.0,518.0,19.0,Starship
2114,12.0,1735.0,654.0,18.0,Starship
2115,15.0,1526.0,863.0,15.0,Starship
2116,18.0,795.0,1605.0,1.0,SubmachineGun
2117,18.0,725.0,1675.0,1.0,SubmachineGun
2118,18.0,814.0,1586.0,1.0,SubmachineGun
2119,18.0,860.0,1540.0,1.0,SubmachineGun
2120,18.0,883.0,1517.0,1.0,SubmachineGun
2121,18.0,754.0,1646.0,1.0,SubmachineGun
2122,18.0,665.0,1735.0,1.0,SubmachineGun
2123,18.0,770.0,1630.0,1.0,SubmachineGun
2124,18.0,872.0,1528.0,1.0,SubmachineGun
2125,18.0,800.0,1600.0,1.0,SubmachineGun
2126,18.0,844.0,1556.0,1.0,SubmachineGun
2127,18.0,693.0,1707.0,1.0,SubmachineGun
2128,18.0,816.0,1584.0,1.0,SubmachineGun
2129,18.0,781.0,1619.0,1.0,SubmachineGun
2130,18.0,726.0,1674.0,1.0,SubmachineGun
2131,18.0,771.0,1629.0,1.0,SubmachineGun
2132,18.0,792.0,1608.0,1.0,SubmachineGun
2133,18.0,763.0,1637.0,1.0,SubmachineGun
2134,18.0,821.0,1579.0,1.0,SubmachineGun
2135,45.0,1030.0,1337.0,7.0,Sword
2136,45.0,955.0,1412.0,7.0,Sword
2137,45.0,909.0,1458.0,7.0,Sword
2138,47.0,916.0,1451.0,5.0,Sword
2139,47.0,1381.0,986.0,5.0,Sword
2140,45.0,882.0,1485.0,7.0,Sword
2141,45.0,1048.0,1319.0,7.0,Sword
2142,46.0,1073.0,1294.0,6.0,Sword
2143,44.0,1119.0,1248.0,8.0,Sword
2144,48.0,979.0,1388.0,4.0,Sword
2145,44.0,980.0,1387.0,8.0,Sword
2146,47.0,1146.0,1221.0,5.0,Sword
2147,45.0,905.0,1462.0,7.0,Sword
2148,47.0,1039.0,1328.0,5.0,Sword
2149,22.0,2314.0,53.0,30.0,Sword
2150,47.0,1290.0,1077.0,5.0,Sword
2151,44.0,1000.0,1367.0,8.0,Sword
2152,26.0,2343.0,24.0,26.0,Sword
2153,45.0,967.0,1400.0,7.0,Sword
2154,46.0,961.0,1406.0,6.0,Sword
2155,44.0,1756.0,611.0,8.0,Sword
2156,2.0,2366.0,1.0,50.0,Sword
2157,33.0,2060.0,307.0,19.0,Sword
2158,46.0,1052.0,1315.0,6.0,Sword
2159,47.0,1324.0,1043.0,5.0,Sword
2160,47.0,1600.0,767.0,5.0,Sword
2161,45.0,894.0,1473.0,7.0,Sword
2162,44.0,987.0,1380.0,8.0,Sword
2163,44.0,1229.0,1138.0,8.0,Sword
2164,3.0,2362.0,5.0,49.0,Sword
2165,45.0,963.0,1404.0,7.0,Sword
2166,45.0,1160.0,1207.0,7.0,Sword
2167,48.0,991.0,1376.0,4.0,Sword
2168,20.0,2352.0,15.0,32.0,Sword
2169,45.0,1638.0,729.0,7.0,Sword
2170,39.0,2211.0,156.0,13.0,Sword
2171,47.0,1513.0,854.0,5.0,Sword
2172,44.0,822.0,1545.0,8.0,Sword
2173,46.0,1047.0,1320.0,6.0,Sword
2174,47.0,986.0,1381.0,5.0,Sword
2175,45.0,1070.0,1297.0,7.0,Sword
2176,46.0,844.0,1523.0,6.0,Sword
2177,46.0,1527.0,840.0,6.0,Sword
2178,48.0,1311.0,1056.0,4.0,Sword
2179,3.0,2362.0,5.0,49.0,Sword
2180,44.0,1225.0,1142.0,8.0,Sword
2181,48.0,1009.0,1358.0,4.0,Sword
2182,46.0,1640.0,727.0,6.0,Sword
2183,48.0,1128.0,1239.0,4.0,Sword
2184,42.0,800.0,1567.0,10.0,Sword
2185,46.0,1016.0,1351.0,6.0,Sword
2186,45.0,875.0,1492.0,7.0,Sword
2187,36.0,810.0,1567.0,6.0,Tool
2188,36.0,738.0,1639.0,6.0,Tool
2189,41.0,636.0,1741.0,1.0,Tool
2190,37.0,733.0,1644.0,5.0,Tool
2191,11.0,2054.0,323.0,31.0,Tool
2192,41.0,620.0,1757.0,1.0,Tool
2193,36.0,750.0,1627.0,6.0,Tool
2194,40.0,652.0,1725.0,2.0,Tool
2195,36.0,731.0,1646.0,6.0,Tool
2196,18.0,1637.0,740.0,24.0,Tool
2197,40.0,632.0,1745.0,2.0,Tool
2198,40.0,635.0,1742.0,2.0,Tool
2199,14.0,1816.0,561.0,28.0,Tool
2200,36.0,732.0,1645.0,6.0,Tool
2201,13.0,1915.0,462.0,29.0,Tool
2202,39.0,664.0,1713.0,3.0,Tool
2203,39.0,657.0,1720.0,3.0,Tool
2204,41.0,619.0,1758.0,1.0,Tool
2205,20.0,1635.0,742.0,22.0,Tool
2206,36.0,739.0,1638.0,6.0,Tool
2207,37.0,819.0,1558.0,5.0,Tool
2208,36.0,875.0,1502.0,6.0,Tool
2209,35.0,913.0,1464.0,7.0,Tool
2210,31.0,1114.0,1263.0,11.0,Tool
2211,36.0,810.0,1567.0,6.0,Tool
2212,36.0,849.0,1528.0,6.0,Tool
2213,36.0,784.0,1593.0,6.0,Tool
2214,36.0,850.0,1527.0,6.0,Tool
2215,36.0,752.0,1625.0,6.0,Tool
2216,36.0,798.0,1579.0,6.0,Tool
2217,38.0,675.0,1702.0,4.0,Tool
2218,39.0,665.0,1712.0,3.0,Tool
2219,36.0,771.0,1606.0,6.0,Tool
2220,37.0,836.0,1541.0,5.0,Tool
2221,36.0,953.0,1424.0,6.0,Tool
2222,32.0,1112.0,1265.0,10.0,Tool
2223,35.0,1064.0,1313.0,7.0,Tool
2224,36.0,875.0,1502.0,6.0,Tool
2225,36.0,815.0,1562.0,6.0,Tool
2226,36.0,570.0,1807.0,6.0,Tool
2227,38.0,688.0,1689.0,4.0,Tool
2228,38.0,692.0,1685.0,4.0,Tool
2229,0,2389.0,2,28.0,Train
2230,18.0,734.0,1657.0,10.0,Train
2231,14.0,934.0,1457.0,14.0,Train
2232,18.0,666.0,1725.0,10.0,Train
2233,18.0,1097.0,1294.0,10.0,Train
2234,10.0,2160.0,231.0,18.0,Train
2235,19.0,721.0,1670.0,9.0,Train
2236,19.0,740.0,1651.0,9.0,Train
2237,2.0,2349.0,42.0,26.0,Train
2238,2.0,2342.0,49.0,26.0,Train
2239,18.0,1221.0,1170.0,10.0,Train
2240,0,2385.0,6,28.0,Train
2241,5.0,1632.0,759.0,23.0,Train
